Wall time,Step,Value
1727048614.6934483,0,0.7827988862991333
1727048614.7054162,1,0.7055018544197083
1727048614.7193782,2,0.6413258910179138
1727048614.7333412,3,0.5894685983657837
1727048614.745311,4,0.5495098233222961
1727048614.7603123,5,0.5206826329231262
1727048614.7752306,6,0.5014625191688538
1727048614.789193,7,0.4895443618297577
1727048614.8111331,8,0.4825323224067688
1727048614.8260932,9,0.478178471326828
1727048614.841053,10,0.4749844968318939
1727048614.856014,11,0.47203299403190613
1727048614.8709724,12,0.46886277198791504
1727048614.8849356,13,0.4653225839138031
1727048614.897902,14,0.4614667594432831
1727048614.9128606,15,0.4573870599269867
1727048614.9298158,16,0.45330503582954407
1727048614.944145,17,0.4493572413921356
1727048614.959105,18,0.4456791281700134
1727048614.971073,19,0.44236254692077637
1727048614.9870293,20,0.4394133388996124
1727048614.9989977,21,0.43687132000923157
1727048615.0139573,22,0.43473586440086365
1727048615.028919,23,0.4329114258289337
1727048615.042881,24,0.43132004141807556
1727048615.0578408,25,0.4298875331878662
1727048615.0747979,26,0.42853373289108276
1727048615.0887587,27,0.4272185266017914
1727048615.1027205,28,0.42589864134788513
1727048615.1176808,29,0.4245680570602417
1727048615.1316442,30,0.4232400059700012
1727048615.1456072,31,0.42190903425216675
1727048615.1595688,32,0.42062321305274963
1727048615.1755257,33,0.4194003939628601
1727048615.1884916,34,0.4182683527469635
1727048615.203451,35,0.417227566242218
1727048615.2184114,36,0.41628125309944153
1727048615.23595,37,0.41542482376098633
1727048615.25091,38,0.4146574139595032
1727048615.2658691,39,0.41395923495292664
1727048615.2798321,40,0.41330498456954956
1727048615.2967885,41,0.4126836061477661
1727048615.3127444,42,0.41208747029304504
1727048615.3267074,43,0.41150209307670593
1727048615.339672,44,0.41091275215148926
1727048615.3526382,45,0.41034531593322754
1727048615.368595,46,0.4098045527935028
1727048615.384552,47,0.4092925786972046
1727048615.4005098,48,0.40880048274993896
1727048615.4164677,49,0.40832316875457764
1727048615.4304304,50,0.40787145495414734
1727048615.445389,51,0.40744370222091675
1727048615.4573576,52,0.4070417582988739
1727048615.4703238,53,0.4066706895828247
1727048615.528165,54,0.40631645917892456
1727048615.558085,55,0.40595927834510803
1727048615.577034,56,0.4056125581264496
1727048615.5979774,57,0.4052640199661255
1727048615.6169283,58,0.4049184024333954
1727048615.6348789,59,0.4045808017253876
1727048615.656821,60,0.4042389690876007
1727048615.6789694,61,0.40389886498451233
1727048615.695923,62,0.40356966853141785
1727048615.716867,63,0.4032556116580963
1727048615.7368145,64,0.40294888615608215
1727048615.7547672,65,0.40265434980392456
1727048615.7717204,66,0.40236860513687134
1727048615.7866824,67,0.4020853638648987
1727048615.8554962,68,0.40180400013923645
1727048615.9632092,69,0.4015272557735443
1727048616.007091,70,0.4012494385242462
1727048616.0300303,71,0.40096744894981384
1727048616.0529692,72,0.400684118270874
1727048616.0779026,73,0.4003921151161194
1727048616.101839,74,0.40010207891464233
1727048616.1267712,75,0.39982303977012634
1727048616.180627,76,0.39954301714897156
1727048616.2135394,77,0.3992631435394287
1727048616.2604134,78,0.3989906311035156
1727048616.2973156,79,0.3987254798412323
1727048616.3342173,80,0.3984573483467102
1727048616.3641362,81,0.3981887698173523
1727048616.390067,82,0.3979238271713257
1727048616.4159982,83,0.39765992760658264
1727048616.4399335,84,0.3973934054374695
1727048616.4658644,85,0.3971235156059265
1727048616.492793,86,0.3968532681465149
1727048616.5217159,87,0.39658620953559875
1727048616.551635,88,0.39631953835487366
1727048616.5735767,89,0.3960585594177246
1727048616.5925262,90,0.39580750465393066
1727048616.6204638,91,0.3955601155757904
1727048616.6374085,92,0.3953224718570709
1727048616.6533632,93,0.3950900137424469
1727048616.6718624,94,0.39485490322113037
1727048616.6858232,95,0.39462655782699585
1727048616.7007842,96,0.3944036364555359
1727048616.7157438,97,0.39418429136276245
1727048616.7297058,98,0.39396974444389343
1727048616.7456627,99,0.3937635123729706
